ESTUD_NUM_UNICO_INST;CODIGO;SIGLA
199901596;L.EIC021;3LEIC04
199901596;L.EIC024;3LEIC05
200000316;L.EIC001;1LEIC09
200000316;L.EIC002;1LEIC09
200000316;L.EIC003;1LEIC09
200000316;L.EIC004;1LEIC09
200000316;L.EIC005;1LEIC09
200000668;L.EIC010;2LEIC08
200000668;L.EIC011;2LEIC08
200000668;L.EIC012;2LEIC08
200000668;L.EIC013;2LEIC08
200000668;L.EIC014;2LEIC08
200705464;L.EIC021;1MEIC03
200705464;M.EIC001;1MEIC03
200706695;L.EIC003;1LEIC09
200800621;L.EIC012;2LEIC03
200800621;L.EIC021;3LEIC08
200800621;L.EIC023;3LEIC08
200800621;L.EIC024;3LEIC04
200801677;L.EIC012;2LEIC02
200801677;L.EIC013;2LEIC02
200801677;L.EIC014;2LEIC02
200807826;L.EIC003;1LEIC15
200807826;L.EIC004;1LEIC10
200904191;L.EIC001;1LEIC04
200904191;L.EIC002;1LEIC08
200904191;L.EIC013;2LEIC06
200904191;L.EIC022;3LEIC10
200904191;L.EIC023;3LEIC10
200904191;L.EIC025;3LEIC04
201005231;L.EIC003;1LEIC15
201005231;L.EIC010;2LEIC08
201005231;L.EIC012;2LEIC04
201104354;L.EIC021;3LEIC10
201104354;L.EIC024;3LEIC03
201104354;M.EIC001;1MEIC03
201104354;M.EIC002;1MEIC04
201104354;M.EIC003;1MEIC01
201104354;M.EIC004;1MEIC01
201105191;L.EIC010;2LEIC07
201105191;L.EIC011;2LEIC09
201105191;L.EIC012;2LEIC09
201105191;L.EIC013;2LEIC13
201105191;L.EIC014;2LEIC12
201107323;L.EIC001;1LEIC05
201107323;L.EIC002;1LEIC05
201107323;L.EIC003;1LEIC05
201107323;L.EIC004;1LEIC05
201107323;L.EIC005;1LEIC05
201107963;L.EIC021;3LEIC02
201107963;L.EIC024;3LEIC01
201203894;L.EIC001;1LEIC01
201203894;L.EIC002;1LEIC01
201203894;L.EIC003;1LEIC01
201203894;L.EIC004;1LEIC01
201203894;L.EIC005;1LEIC01
201206080;L.EIC013;2LEIC10
201207603;L.EIC024;3LEIC02
201207603;M.EIC002;1MEIC01
201207603;M.EIC007;2MEIC01
201207603;M.EIC039;2MEIC01
201207603;M.EIC046;2MEIC01
201303544;L.EIC023;3LEIC06
201303693;L.EIC010;2LEIC08
201303693;L.EIC011;2LEIC08
201303693;L.EIC012;2LEIC08
201303693;L.EIC013;2LEIC08
201303693;L.EIC014;2LEIC08
201306340;L.EIC002;1LEIC06
201306340;L.EIC014;2LEIC07
201306340;L.EIC021;3LEIC05
201306340;L.EIC023;3LEIC03
201306340;L.EIC025;3LEIC01
201307718;L.EIC009;2LEIC01
201307718;L.EIC021;3LEIC03
201307718;L.EIC023;3LEIC05
201402718;L.EIC011;2LEIC05
201402718;L.EIC014;2LEIC05
201402718;L.EIC021;3LEIC02
201402718;L.EIC023;3LEIC04
201402718;L.EIC024;3LEIC01
201402718;L.EIC025;3LEIC01
201403478;L.EIC022;3LEIC11
201403478;L.EIC023;3LEIC04
201404375;L.EIC019;3LEIC03
201404375;L.EIC021;3LEIC03
201404375;L.EIC024;3LEIC03
201404375;L.EIC025;3LEIC03
201404491;L.EIC023;3LEIC04
201404491;L.EIC025;3LEIC08
201404616;L.EIC012;2LEIC05
201404616;L.EIC023;3LEIC02
201404616;L.EIC024;3LEIC04
201404616;L.EIC025;3LEIC02
201404947;L.EIC009;2LEIC01
201404947;L.EIC021;3LEIC09
201405064;L.EIC019;3LEIC03
201405064;L.EIC021;3LEIC04
201405064;L.EIC023;3LEIC03
201405188;L.EIC006;2LEIC01
201405188;L.EIC009;2LEIC01
201405188;L.EIC012;2LEIC08
201405188;L.EIC013;2LEIC01
201405188;L.EIC014;2LEIC01
201405774;L.EIC021;1MEIC07
201405774;L.EIC024;3LEIC03
201405774;M.EIC001;1MEIC03
201405774;M.EIC002;1MEIC04
201405774;M.EIC003;1MEIC02
201405774;M.EIC004;1MEIC01
201406189;L.EIC021;1MEIC05
201406189;L.EIC025;3LEIC01
201406189;M.EIC002;1MEIC07
201406189;M.EIC003;1MEIC03
201406189;M.EIC038;2MEIC01
201406189;M.EIC041;2MEIC01
201406255;L.EIC001;1LEIC04
201406255;L.EIC002;1LEIC11
201406255;L.EIC005;1LEIC11
201406255;L.EIC011;2LEIC11
201406255;L.EIC012;2LEIC02
201406255;L.EIC014;2LEIC06
201406991;L.EIC013;2LEIC16
201503035;L.EIC009;2LEIC04
201503035;L.EIC019;3LEIC06
201503035;L.EIC021;1MEIC06
201503035;L.EIC023;3LEIC09
201504089;L.EIC003;1LEIC06
201504089;L.EIC006;2LEIC02
201504089;L.EIC009;2LEIC04
201504089;L.EIC011;2LEIC08
201504089;L.EIC012;2LEIC03
201504089;L.EIC013;2LEIC06
201504089;L.EIC014;2LEIC04
201504397;L.EIC019;3LEIC04
201504397;L.EIC021;3LEIC04
201504397;L.EIC024;3LEIC04
201504397;M.EIC001;1MEIC01
201504397;M.EIC002;1MEIC01
201504397;M.EIC003;1MEIC01
201504403;L.EIC010;2LEIC15
201504403;L.EIC021;1MEIC06
201504403;L.EIC023;3LEIC06
201505519;L.EIC010;2LEIC07
201505519;L.EIC011;2LEIC14
201505519;L.EIC013;2LEIC14
201505519;L.EIC021;3LEIC07
201505519;L.EIC025;3LEIC10
201505676;L.EIC013;2LEIC11
201505676;L.EIC014;2LEIC10
201505676;L.EIC021;3LEIC10
201505676;L.EIC023;3LEIC09
201505676;L.EIC025;3LEIC09
201506074;L.EIC002;1LEIC02
201506074;L.EIC004;1LEIC02
201506074;L.EIC010;2LEIC09
201506074;L.EIC012;2LEIC10
201506074;L.EIC014;2LEIC12
201506449;L.EIC002;1LEIC06
201506449;L.EIC006;2LEIC02
201506449;L.EIC009;2LEIC02
201506449;L.EIC012;2LEIC05
201506449;L.EIC013;2LEIC07
201506449;L.EIC014;2LEIC01
201506561;L.EIC021;1MEIC07
201506561;L.EIC025;3LEIC08
201506561;M.EIC001;1MEIC01
201506561;M.EIC002;1MEIC01
201506561;M.EIC003;1MEIC02
201507143;L.EIC002;1LEIC11
201507143;L.EIC003;1LEIC15
201507143;L.EIC011;2LEIC14
201507143;L.EIC013;2LEIC06
201507143;L.EIC022;3LEIC09
201507143;L.EIC023;3LEIC09
201507143;L.EIC025;3LEIC10
201603694;L.EIC023;3LEIC02
201603694;M.EIC007;2MEIC01
201603694;M.EIC011;2MEIC03
201603816;L.EIC021;1MEIC08
201603816;L.EIC025;3LEIC10
201603816;M.EIC002;1MEIC01
201603816;M.EIC003;1MEIC01
201603816;M.EIC004;1MEIC01
201603903;L.EIC010;2LEIC08
201603903;L.EIC011;2LEIC08
201603903;L.EIC012;2LEIC08
201603903;L.EIC014;2LEIC08
201604138;L.EIC010;2LEIC11
201604138;L.EIC011;2LEIC11
201604138;L.EIC012;2LEIC11
201604138;L.EIC013;2LEIC11
201604138;L.EIC014;2LEIC11
201604450;L.EIC011;2LEIC15
201604530;L.EIC021;3LEIC08
201604530;L.EIC024;3LEIC07
201604530;M.EIC001;1MEIC04
201604530;M.EIC002;1MEIC04
201604530;M.EIC036;2MEIC02
201604530;M.EIC039;2MEIC02
201604735;M.EIC002;1MEIC04
201604735;M.EIC004;1MEIC05
201604735;M.EIC007;2MEIC01
201604835;L.EIC024;3LEIC07
201604835;M.EIC001;1MEIC03
201604835;M.EIC004;1MEIC07
201604835;M.EIC007;2MEIC01
201604835;M.EIC011;2MEIC03
201604835;M.EIC033;2MEIC02
201604835;M.EIC036;2MEIC02
201604910;L.EIC014;2LEIC02
201604910;L.EIC021;3LEIC07
201604910;L.EIC023;3LEIC06
201604910;L.EIC025;3LEIC10
201605125;L.EIC019;3LEIC02
201605125;L.EIC021;3LEIC04
201605125;L.EIC023;3LEIC04
201605125;L.EIC024;3LEIC02
201605360;L.EIC023;3LEIC09
201605389;L.EIC002;1LEIC10
201605389;L.EIC021;3LEIC01
201605389;L.EIC024;3LEIC03
201605389;M.EIC001;1MEIC05
201605389;M.EIC002;1MEIC04
201605389;M.EIC003;1MEIC02
201605389;M.EIC004;1MEIC05
201605976;L.EIC005;1LEIC10
201605976;L.EIC012;2LEIC06
201605976;L.EIC014;2LEIC05
201606166;L.EIC009;2LEIC02
201606166;L.EIC012;2LEIC05
201606166;L.EIC013;2LEIC02
201606166;L.EIC019;3LEIC04
201606796;L.EIC009;2LEIC01
201606796;L.EIC021;3LEIC08
201606796;L.EIC025;3LEIC10
201607406;L.EIC009;2LEIC01
201607406;L.EIC023;3LEIC04
201608657;L.EIC021;3LEIC06
201608657;M.EIC001;1MEIC07
201608657;M.EIC002;1MEIC03
201608657;M.EIC003;1MEIC05
201608657;M.EIC004;1MEIC02
201608657;M.EIC005;1MEIC01
201700129;L.EIC024;3LEIC03
201700131;L.EIC010;2LEIC15
201700131;L.EIC019;3LEIC10
201700131;L.EIC021;3LEIC10
201700131;L.EIC023;3LEIC10
201700131;L.EIC024;3LEIC07
201700131;L.EIC025;3LEIC10
201700132;L.EIC024;3LEIC09
201700135;L.EIC019;3LEIC10
201700135;L.EIC021;3LEIC05
201700494;L.EIC024;3LEIC03
201700494;M.EIC004;1MEIC05
201700494;M.EIC007;2MEIC01
201700494;M.EIC033;2MEIC02
201700494;M.EIC039;2MEIC01
201700494;M.EIC040;2MEIC01
201700494;M.EIC041;2MEIC01
201703964;L.EIC011;2LEIC10
201703964;L.EIC022;3LEIC10
201703964;M.EIC001;1MEIC05
201703964;M.EIC004;1MEIC02
201703964;M.EIC007;2MEIC01
201704300;L.EIC021;3LEIC09
201704300;L.EIC023;3LEIC09
201704300;L.EIC025;3LEIC09
201704313;L.EIC011;2LEIC11
201704313;L.EIC012;2LEIC04
201704313;L.EIC013;2LEIC15
201704313;L.EIC014;2LEIC03
201704313;L.EIC021;3LEIC04
201704313;L.EIC023;3LEIC10
201704313;L.EIC024;3LEIC07
201704590;L.EIC021;3LEIC03
201704590;L.EIC023;3LEIC05
201704590;L.EIC024;3LEIC05
201704590;L.EIC025;3LEIC07
201704599;L.EIC024;3LEIC07
201704599;M.EIC001;1MEIC01
201704599;M.EIC003;1MEIC01
201704599;M.EIC004;1MEIC02
201704599;M.EIC007;2MEIC01
201704608;L.EIC002;1LEIC11
201704608;L.EIC006;2LEIC01
201704608;L.EIC009;2LEIC01
201704608;L.EIC012;2LEIC06
201704608;L.EIC013;2LEIC02
201704608;L.EIC014;2LEIC07
201704733;L.EIC012;2LEIC01
201704733;L.EIC013;2LEIC06
201704733;L.EIC019;3LEIC10
201704733;L.EIC022;3LEIC09
201704733;L.EIC024;3LEIC07
201704790;L.EIC021;1MEIC05
201704790;L.EIC024;3LEIC07
201704790;M.EIC002;1MEIC01
201704790;M.EIC004;1MEIC03
201704790;M.EIC047;2MEIC01
201704805;L.EIC013;2LEIC01
201704805;L.EIC019;3LEIC10
201704805;L.EIC021;3LEIC10
201704805;L.EIC022;3LEIC10
201704951;L.EIC013;2LEIC16
201704951;L.EIC021;1MEIC08
201704951;M.EIC001;1MEIC05
201704951;M.EIC002;1MEIC07
201704951;M.EIC003;1MEIC05
201704951;M.EIC004;1MEIC02
201704956;L.EIC019;3LEIC07
201704956;L.EIC021;3LEIC07
201704956;L.EIC022;3LEIC09
201704956;L.EIC023;3LEIC05
201704961;L.EIC021;3LEIC01
201704961;L.EIC023;3LEIC08
201704976;L.EIC010;2LEIC13
201704976;L.EIC011;2LEIC16
201704976;L.EIC012;2LEIC15
201704976;L.EIC013;2LEIC03
201704976;L.EIC014;2LEIC15
201704976;L.EIC019;3LEIC09
201704987;L.EIC014;2LEIC02
201704987;L.EIC019;3LEIC04
201704987;L.EIC021;3LEIC02
201704987;L.EIC023;3LEIC06
201705110;L.EIC014;2LEIC12
201705110;L.EIC021;3LEIC09
201705110;L.EIC023;3LEIC10
201705110;L.EIC024;3LEIC09
201705110;L.EIC025;3LEIC09
201705113;L.EIC002;1LEIC14
201705113;L.EIC004;1LEIC14
201705113;L.EIC005;1LEIC14
201705113;L.EIC011;2LEIC14
201705113;L.EIC013;2LEIC14
201705113;L.EIC014;2LEIC15
201705254;M.EIC002;1MEIC04
201705254;M.EIC007;2MEIC01
201705254;M.EIC039;2MEIC01
201705254;M.EIC040;2MEIC01
201705254;M.EIC041;2MEIC01
201705254;M.EIC044;2MEIC02
201705374;L.EIC023;3LEIC07
201705547;L.EIC024;3LEIC01
201705547;M.EIC003;1MEIC05
201705547;M.EIC007;2MEIC01
201705547;M.EIC035;2MEIC02
201705547;M.EIC042;2MEIC01
201705547;M.EIC043;2MEIC02
201705547;M.EIC044;2MEIC02
201705558;L.EIC010;2LEIC10
201705558;L.EIC011;2LEIC10
201705558;L.EIC012;2LEIC10
201705558;L.EIC013;2LEIC10
201705558;L.EIC014;2LEIC10
201705562;L.EIC006;2LEIC03
201705562;L.EIC014;2LEIC01
201705562;L.EIC021;3LEIC10
201705562;L.EIC022;3LEIC10
201705562;L.EIC023;3LEIC09
201705562;L.EIC025;3LEIC09
201705580;M.EIC007;2MEIC01
201705580;M.EIC033;2MEIC02
201705580;M.EIC039;2MEIC01
201705580;M.EIC040;2MEIC01
201705580;M.EIC041;2MEIC01
201705616;L.EIC013;2LEIC07
201705616;M.EIC007;2MEIC01
201705616;M.EIC011;2MEIC03
201705616;M.EIC030;2MEIC01
201705616;M.EIC039;2MEIC02
201705616;M.EIC045;2MEIC02
201706105;L.EIC005;1LEIC09
201706105;L.EIC011;2LEIC05
201706105;L.EIC012;2LEIC05
201706105;L.EIC014;2LEIC05
201706117;L.EIC009;2LEIC03
201706117;L.EIC011;2LEIC16
201706117;L.EIC012;2LEIC10
201706117;L.EIC013;2LEIC10
201706117;L.EIC014;2LEIC12
201706254;L.EIC009;2LEIC04
201706254;L.EIC021;3LEIC02
201706254;L.EIC023;3LEIC03
201706280;L.EIC021;3LEIC07
201706280;L.EIC024;3LEIC02
201706280;L.EIC025;3LEIC10
201706280;M.EIC001;1MEIC03
201706280;M.EIC002;1MEIC04
201706280;M.EIC003;1MEIC01
201706415;L.EIC022;3LEIC10
201706415;L.EIC025;3LEIC06
201706415;M.EIC002;1MEIC01
201706415;M.EIC003;1MEIC02
201706415;M.EIC036;2MEIC02
201706415;M.EIC039;2MEIC01
201706415;M.EIC045;2MEIC02
201706518;L.EIC013;2LEIC11
201706518;L.EIC019;3LEIC01
201706518;L.EIC021;3LEIC01
201706518;L.EIC023;3LEIC01
201706518;L.EIC024;3LEIC01
201706518;L.EIC025;3LEIC01
201706546;L.EIC005;1LEIC06
201706546;L.EIC010;2LEIC07
201706546;L.EIC012;2LEIC04
201706546;L.EIC013;2LEIC04
201706546;L.EIC014;2LEIC04
201706546;L.EIC021;3LEIC04
201706864;L.EIC025;3LEIC04
201706939;L.EIC006;2LEIC04
201706939;L.EIC009;2LEIC04
201706939;L.EIC013;2LEIC04
201706939;L.EIC023;3LEIC06
201706978;L.EIC021;3LEIC08
201706978;M.EIC001;1MEIC01
201706978;M.EIC002;1MEIC01
201706978;M.EIC003;1MEIC01
201706978;M.EIC004;1MEIC01
201706978;M.EIC005;1MEIC01
201707001;L.EIC021;3LEIC07
201707001;L.EIC023;3LEIC06
201707001;L.EIC024;3LEIC07
201707001;L.EIC025;3LEIC08
201707001;M.EIC001;1MEIC03
201707001;M.EIC002;1MEIC04
201707427;L.EIC019;3LEIC01
201707427;L.EIC021;3LEIC01
201707427;L.EIC023;3LEIC08
201707427;L.EIC024;3LEIC01
201707427;L.EIC025;3LEIC03
201707984;L.EIC002;1LEIC04
201707984;L.EIC006;2LEIC04
201707984;L.EIC009;2LEIC04
201707984;L.EIC010;2LEIC15
201707984;L.EIC012;2LEIC03
201707984;L.EIC014;2LEIC07
201708806;L.EIC021;3LEIC09
201708806;L.EIC025;3LEIC09
201708806;M.EIC001;1MEIC04
201708806;M.EIC002;1MEIC07
201708806;M.EIC004;1MEIC04
201708997;L.EIC010;2LEIC07
201708997;L.EIC021;1MEIC07
201708997;M.EIC002;1MEIC01
201708997;M.EIC003;1MEIC02
201708997;M.EIC004;1MEIC07
201708999;L.EIC021;3LEIC01
201708999;L.EIC024;3LEIC03
201708999;M.EIC001;1MEIC01
